year;Keyword;TRIM;lower;stemmed;final
2011; POSTCOLONIALISM;POSTCOLONIALISM;postcolonialism;;postcolonialism
2011; POVERTY;POVERTY;poverty;;poverty
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011; POWER;POWER;power;;power
2011;;;;;
2011;;;;;
2011;;;;;
2011; POWER;POWER;power;;power
2011; production;production;production;;production
2011; regime;regime;regime;;regime
2011; regionalism;regionalism;regionalism;;regionalism
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011; relations;relations;relations;;relations
2011; rent seeking;rent seeking;rent seeking;;rent seeking
2011; restructuring;restructuring;restructuring;;restructuring
2011; RIGHTS;RIGHTS;rights;;rights
2011; services;services;services;;services
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011; simultaneity ;simultaneity;simultaneity;;simultaneity
2011; social system of;social system of;social system of;;social system of
2011; 'spatial vent';'spatial vent';'spatial vent';;'spatial vent'
2011; STATE;STATE;state;;state
2011; STATE;STATE;state;;state
2011; STATE;STATE;state;;state
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011; SYSTEM;SYSTEM;system;;system
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011; theory;theory;theory;;theory
2011; THIRD-WORLD;THIRD-WORLD;third-world;;third-world
2011; tourism;tourism;tourism;;tourism
2011;trade liberalization;trade liberalization;trade liberalization;;trade liberalization
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011; UN CONVENTION;UN CONVENTION;un convention;;un convention
2011; United States;United States;united states;;united states
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011; west-non-west relations ;west-non-west relations;west-non-west relations;;west-non-west relations
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2011;;;;;
2012; ABDICATION;ABDICATION;abdication;;abdication
2012;accumulation;accumulation;accumulation;;accumulation
2012; administrative guidance;administrative guidance;administrative guidance;;administrative guidance
2012; AUTHORSHIP;AUTHORSHIP;authorship;;authorship
2012;automotive industry;automotive industry;automotive industry;;automotive industry
2012; biodiversity ;biodiversity;biodiversity;;biodiversity
2012; bureaucracy;bureaucracy;bureaucracy;;bureaucracy
2012; BYELARUS;BYELARUS;byelarus;;byelarus
2012;capital accumulation;capital accumulation;capital accumulation;;capital accumulation
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; capitalism;capitalism;capitalism;;capitalism
2012; capitalism ;capitalism;capitalism;;capitalism
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; CAPITALISM;CAPITALISM;capitalism;;capitalism
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; CAPITALISM;CAPITALISM;capitalism;;capitalism
2012; ;;;;
2012; CAPITALIST CLASS;CAPITALIST CLASS;capitalist class;;capitalist class
2012; class relations;class relations;class relations;class;class
2012; commodity chains;commodity chains;commodity chains;;commodity chains
2012; competitiveness;competitiveness;competitiveness;;competitiveness
2012; CONSEQUENCES;CONSEQUENCES;consequences;;consequences
2012; convergence ;convergence;convergence;;convergence
2012; COOPERATION;COOPERATION;cooperation;;cooperation
2012; corporate responsibility ;corporate responsibility;corporate responsibility;;corporate responsibility
2012;critical theory;critical theory;critical theory;;critical theory
2012;debt;debt;debt;;debt
2012; DEMOCRACY;DEMOCRACY;democracy;;democracy
2012; DESIGN;DESIGN;design;;design
2012; developing countries ;developing countries;developing countries;;developing countries
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; development economics ;development economics;development economics;development;development
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; ;;;;
2012; DISPUTE;DISPUTE;dispute;;dispute
2012; donor-recipient relation;donor-recipient relation;donor-recipient relation;;donor-recipient relation
2012;EASDAQ;EASDAQ;easdaq;;easdaq
2012;economic integration;economic integration;economic integration;;economic integration
2012;economic relations;economic relations;economic relations;;economic relations
2012; ECONOMY;ECONOMY;economy;;economy
2012; environmental policy;environmental policy;environmental policy;;environmental policy
2012; environmental practice;environmental practice;environmental practice;;environmental practice
2012; ETHICAL TRADE;ETHICAL TRADE;ethical trade;;ethical trade
2012; European commission;European commission;european commission;;european commission
2012; European equity markets;European equity markets;european equity markets;;european equity markets
2012; EXECUTION COSTS;EXECUTION COSTS;execution costs;;execution costs
2012; financial crises;financial crises;financial crises;financial crisis;financial crisis
2012; financial crisis;financial crisis;financial crisis;;financial crisis
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; financial liberalization;financial liberalization;financial liberalization;;financial liberalization
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; FLEXIBLE SPECIALIZATION;FLEXIBLE SPECIALIZATION;flexible specialization;;flexible specialization
2012;foreign aid;foreign aid;foreign aid;;foreign aid
2012; foreign trade;foreign trade;foreign trade;;foreign trade
2012; foreign trade policy;foreign trade policy;foreign trade policy;;foreign trade policy
2012; FOUNDATIONS;FOUNDATIONS;foundations;;foundations
2012; GARMENT INDUSTRY;GARMENT INDUSTRY;garment industry;;garment industry
2012; GEOGRAPHY;GEOGRAPHY;geography;;geography
2012; giving;giving;giving;;giving
2012;globalization;globalization;globalization;;globalization
2012;globalization;globalization;globalization;;globalization
2012;globalization;globalization;globalization;;globalization
2012; globalization;globalization;globalization;;globalization
2012; globalization;globalization;globalization;;globalization
2012; globalization;globalization;globalization;;globalization
2012; GLOBALIZATION;GLOBALIZATION;globalization;;globalization
2012; GLOBALIZATION;GLOBALIZATION;globalization;;globalization
2012; GLOBALIZATION;GLOBALIZATION;globalization;;globalization
2012; GOVERNANCE;GOVERNANCE;governance;;governance
2012; GOVERNMENT;GOVERNMENT;government;;government
2012; GOVERNMENT;GOVERNMENT;government;;government
2012; grant;grant;grant;;grant
2012;;;;;
2012;;;;;
2012;;;;;
2012; growth;growth;growth;;growth
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; ideas of ownership;ideas of ownership;ideas of ownership;ideas;ideas
2012; imperialism ;imperialism;imperialism;;imperialism
2012; industrial policy;industrial policy;industrial policy;industrial policy;industrial policy
2012; inequality;inequality;inequality;;inequality
2012; inequality;inequality;inequality;;inequality
2012;information technology;information technology;information technology;;information technology
2012; innovation;innovation;innovation;;innovation
2012; INNOVATION;INNOVATION;innovation;;innovation
2012;institutions;institutions;institutions;;institutions
2012; INSTITUTIONS;INSTITUTIONS;institutions;;institutions
2012; INSTITUTIONS;INSTITUTIONS;institutions;;institutions
2012; intellectual property rights;intellectual property rights;intellectual property rights;intellectual property rights;intellectual property rights
2012; international agreements ;international agreements;international agreements;;international agreements
2012; international cooperation;international cooperation;international cooperation;;international cooperation
2012; ;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;International Financial Architecture;International Financial Architecture;international financial architecture;;international financial architecture
2012; ;;;;
2012; international framework agreements;international framework agreements;international framework agreements;;international framework agreements
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; ;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; International Monetary Fund ;International Monetary Fund;international monetary fund;imf;imf
2012; international organizations;international organizations;international organizations;international organisations;international organisations
2012; international regulation;international regulation;international regulation;;international regulation
2012; international-governmental organizations (IGOs);international-governmental organizations (IGOs);international-governmental organizations (igos);;international-governmental organizations (igos)
2012; INTERNATIONALISM;INTERNATIONALISM;internationalism;;internationalism
2012; INTERNATIONAL-TRADE;INTERNATIONAL-TRADE;international-trade;international trade;international trade
2012; Internet ;Internet;internet;;internet
2012; Investment Services Directive (ISD);Investment Services Directive (ISD);investment services directive (isd);;investment services directive (isd)
2012; Keynes;Keynes;keynes;Keynesianism;Keynesianism
2012; Keynes ;Keynes;keynes;Keynesianism;Keynesianism
2012; K-waves;K-waves;k-waves;;k-waves
2012; LABOR;LABOR;labor;labour;labour
2012; LABOR;LABOR;labor;labour;labour
2012; LABOR;LABOR;labor;labour;labour
2012;labour internationalism;labour internationalism;labour internationalism;;labour internationalism
2012; labour law;labour law;labour law;;labour law
2012; labour standards;labour standards;labour standards;;labour standards
2012; LAW;LAW;law;;law
2012; leadership long cycle;leadership long cycle;leadership long cycle;;leadership long cycle
2012; leading sectors;leading sectors;leading sectors;;leading sectors
2012; legal institutions;legal institutions;legal institutions;;legal institutions
2012; LEGALIZATION;LEGALIZATION;legalization;;legalization
2012; LEGITIMACY;LEGITIMACY;legitimacy;;legitimacy
2012; LESSONS;LESSONS;lessons;;lessons
2012; LOCAL GOVERNANCE;LOCAL GOVERNANCE;local governance;;local governance
2012; macroeconomics ;macroeconomics;macroeconomics;;macroeconomics
2012; market and institutions ;market and institutions;market and institutions;;market and institutions
2012; MARKETS;MARKETS;markets;;markets
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; ;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; mergers and acquisitions;mergers and acquisitions;mergers and acquisitions;;mergers and acquisitions
2012;merging markets;merging markets;merging markets;;merging markets
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; NASDAQ;NASDAQ;nasdaq;;nasdaq
2012;national identity;national identity;national identity;;national identity
2012; NATIONAL POLICY AUTONOMY;NATIONAL POLICY AUTONOMY;national policy autonomy;;national policy autonomy
2012; nationalism;nationalism;nationalism;;nationalism
2012; neoliberalism;neoliberalism;neoliberalism;neoliberalism;neoliberalism
2012; neo-liberalism;neo-liberalism;neo-liberalism;neoliberalism;neoliberalism
2012; Neuer Markt;Neuer Markt;neuer markt;;neuer markt
2012; new economy;new economy;new economy;;new economy
2012; Nouveau Marche ;Nouveau Marche;nouveau marche;;nouveau marche
2012; NYSE;NYSE;nyse;;nyse
2012; ODD-8TH QUOTES;ODD-8TH QUOTES;odd-8th quotes;;odd-8th quotes
2012;;;;;
2012;;;;;
2012;;;;;
2012; ;;;;
2012;;;;;
2012; ;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; ;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; philanthropy ;philanthropy;philanthropy;;philanthropy
2012; plunder;plunder;plunder;;plunder
2012; POLICY;POLICY;policy;;policy
2012; POLICY;POLICY;policy;;policy
2012; political economy;political economy;political economy;;political economy
2012; political legitimacy;political legitimacy;political legitimacy;;political legitimacy
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; post-Soviet states;post-Soviet states;post-soviet states;;post-soviet states
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; power ;power;power;;power
2012; privatization in Russia;privatization in Russia;privatization in russia;;privatization in russia
2012; RATES;RATES;rates;;rates
2012; reform ;reform;reform;;reform
2012; regimes;regimes;regimes;regime;regime
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;regulation theory;regulation theory;regulation theory;;regulation theory
2012;regulation theory;regulation theory;regulation theory;;regulation theory
2012;restructuring;restructuring;restructuring;;restructuring
2012; RETURN;RETURN;return;;return
2012; RIGHTS;RIGHTS;rights;;rights
2012; RIGHTS;RIGHTS;rights;;rights
2012; rule of law;rule of law;rule of law;;rule of law
2012; SCALE;SCALE;scale;;scale
2012; scale economies ;scale economies;scale economies;;scale economies
2012; security ;security;security;;security
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; SHAREHOLDER VALUE;SHAREHOLDER VALUE;shareholder value;;shareholder value
2012; social democracy;social democracy;social democracy;;social democracy
2012; SOCIAL-CONTRACT;SOCIAL-CONTRACT;social-contract;social contract;social contract
2012; societal relationship with nature;societal relationship with nature;societal relationship with nature;;societal relationship with nature
2012; sourcing ;sourcing;sourcing;;sourcing
2012; South America;South America;south america;;south america
2012; spatial and functional division of labour;spatial and functional division of labour;spatial and functional division of labour;;spatial and functional division of labour
2012; stagflation;stagflation;stagflation;;stagflation
2012; STANDARDS;STANDARDS;standards;;standards
2012; state;state;state;;state
2012; STATE;STATE;state;;state
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; STATE;STATE;state;;state
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; state building;state building;state building;;state building
2012; state rescaling;state rescaling;state rescaling;;state rescaling
2012; state restructuring;state restructuring;state restructuring;;state restructuring
2012; state theory;state theory;state theory;;state theory
2012; stock market;stock market;stock market;;stock market
2012;structural adjustment;structural adjustment;structural adjustment;;structural adjustment
2012; symbolic domination;symbolic domination;symbolic domination;;symbolic domination
2012; TAKEOVERS;TAKEOVERS;takeovers;;takeovers
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; technology;technology;technology;;technology
2012; trade union rights;trade union rights;trade union rights;;trade union rights
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; trajectory;trajectory;trajectory;;trajectory
2012; trans-national corporations;trans-national corporations;trans-national corporations;transnational corporations;transnational corporations
2012; TRIPs agreement ;TRIPs agreement;trips agreement;;trips agreement
2012; Uganda;Uganda;uganda;;uganda
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; URBAN GOVERNANCE;URBAN GOVERNANCE;urban governance;;urban governance
2012; US;US;us;united states;united states
2012; variety;variety;variety;;variety
2012; warfare;warfare;warfare;;warfare
2012; WELFARE;WELFARE;welfare;;welfare
2012; welfare politics ;welfare politics;welfare politics;;welfare politics
2012; welfare state;welfare state;welfare state;;welfare state
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; welfare state;welfare state;welfare state;;welfare state
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012; WORKERS;WORKERS;workers;;workers
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2012;;;;;
2013; 1930S;1930S;1930s;;1930s
2013; accountability;accountability;accountability;;accountability
2013; AFL-CIO;AFL-CIO;afl-cio;;afl-cio
2013; Africa ;Africa;africa;;africa
2013; AGENDA;AGENDA;agenda;;agenda
2013;agglomeration;agglomeration;agglomeration;;agglomeration
2013; aid;aid;aid;;aid
2013; AMERICA;AMERICA;america;;america
2013; ANARCHY;ANARCHY;anarchy;;anarchy
2013; arbitrage;arbitrage;arbitrage;;arbitrage
2013; ARBITRAGE;ARBITRAGE;arbitrage;;arbitrage
2013; AREA;AREA;area;;area
2013; articulated economies;articulated economies;articulated economies;;articulated economies
2013;asymmetrical regulation;asymmetrical regulation;asymmetrical regulation;;asymmetrical regulation
2013; banking ;banking;banking;;banking
2013; banking international finance;banking international finance;banking international finance;banking;banking
2013;barter;barter;barter;;barter
2013; black box ;black box;black box;;black box
2013; ;;;;
2013; BRAZIL;BRAZIL;brazil;;brazil
2013; Bretton Woods ;Bretton Woods;bretton woods;;bretton woods
2013; ;;;;
2013; ;;;;
2013; ;;;;
2013; business traditions of thought;business traditions of thought;business traditions of thought;business;business
2013; capital;capital;capital;;capital
2013;capital fixity;capital fixity;capital fixity;;capital fixity
2013; capital importers;capital importers;capital importers;;capital importers
2013; ;;;;
2013; capital mobility;capital mobility;capital mobility;;capital mobility
2013; capitalism;capitalism;capitalism;;capitalism
2013; CAPITALISM;CAPITALISM;capitalism;;capitalism
2013; CAPITALISM;CAPITALISM;capitalism;;capitalism
2013; CAPITALISM;CAPITALISM;capitalism;;capitalism
2013; central bank;central bank;central bank;central banking;central banking
2013; CENTRAL BANK;CENTRAL BANK;central bank;central banking;central banking
2013; China;China;china;;china
2013; city-state ;city-state;city-state;;city-state
2013; civil society;civil society;civil society;civil society;civil society
2013;class and environmental struggles;class and environmental struggles;class and environmental struggles;class;class
2013; class struggle;class struggle;class struggle;class;class
2013;coffee;coffee;coffee;;coffee
2013; commodification;commodification;commodification;;commodification
2013; COMMODITY CHAIN;COMMODITY CHAIN;commodity chain;;commodity chain
2013; COMMODITY CHAIN;COMMODITY CHAIN;commodity chain;;commodity chain
2013; COMMUNITY;COMMUNITY;community;;community
2013; COMMUNITY;COMMUNITY;community;;community
2013; CONE;CONE;cone;;cone
